fy_year,Taxable income percentile,avg_tax_rate,id,avg_tax_rate_rel,colour,alpha,size,label,group,text
2008-09,81,0.2303,,-0.0701,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.01"
2009-10,81,0.2286,,-0.0718,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.18"
2010-11,81,0.228,,-0.0723,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.23"
2011-12,81,0.2309,,-0.0695,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 81
Avg. tax rate (03-04 = 0): -6.95"
2012-13,81,0.2223,,-0.0781,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.81"
2013-14,81,0.2223,,-0.0781,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.81"
2014-15,81,0.2273,,-0.0731,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.31"
2015-16,81,0.227,,-0.0734,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 81
Avg. tax rate (03-04 = 0): -7.34"
2017-18,81,0.247,Current,-0.0534,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 81
Avg. tax rate (03-04 = 0): -5.34"
2018-19,81,0.251,Baseline,-0.0494,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 81
Avg. tax rate (03-04 = 0): -4.94"
2018-19,81,0.244,Budget2018,-0.0564,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 81
Avg. tax rate (03-04 = 0): -5.64"
2018-19,81,0.242,Grattan 20%,-0.0584,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 81
Avg. tax rate (03-04 = 0): -5.84"
2018-19,81,0.243,Grattan 80%,-0.0574,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 81
Avg. tax rate (03-04 = 0): -5.74"
2027-28,81,0.286,Baseline,-0.0144,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 81
Avg. tax rate (03-04 = 0): -1.44"
2027-28,81,0.269,Budget2018,-0.0314,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 81
Avg. tax rate (03-04 = 0): -3.14"
2027-28,81,0.25,Grattan 20%,-0.0504,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 81
Avg. tax rate (03-04 = 0): -5.04"
2027-28,81,0.265,Grattan 80%,-0.0354,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 81
Avg. tax rate (03-04 = 0): -3.54"
2003-04,82,0.3045,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 82
Avg. tax rate (03-04 = 0): 0"
2004-05,82,0.2896,,-0.0149,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 82
Avg. tax rate (03-04 = 0): -1.49"
2005-06,82,0.2748,,-0.0297,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 82
Avg. tax rate (03-04 = 0): -2.97"
2006-07,82,0.2507,,-0.0537,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.37"
2007-08,82,0.2409,,-0.0636,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 82
Avg. tax rate (03-04 = 0): -6.36"
2008-09,82,0.2323,,-0.0722,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.22"
2009-10,82,0.2302,,-0.0743,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.43"
2010-11,82,0.2299,,-0.0746,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.46"
2011-12,82,0.2331,,-0.0714,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.14"
2012-13,82,0.2252,,-0.0793,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.93"
2013-14,82,0.2252,,-0.0793,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.93"
2014-15,82,0.2302,,-0.0743,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.43"
2015-16,82,0.2299,,-0.0746,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 82
Avg. tax rate (03-04 = 0): -7.46"
2017-18,82,0.25,Current,-0.0545,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.45"
2018-19,82,0.254,Baseline,-0.0505,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.05"
2018-19,82,0.247,Budget2018,-0.0575,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.75"
2018-19,82,0.245,Grattan 20%,-0.0595,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.95"
2018-19,82,0.247,Grattan 80%,-0.0575,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.75"
2027-28,82,0.289,Baseline,-0.0155,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 82
Avg. tax rate (03-04 = 0): -1.55"
2027-28,82,0.271,Budget2018,-0.0335,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 82
Avg. tax rate (03-04 = 0): -3.35"
2027-28,82,0.253,Grattan 20%,-0.0515,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 82
Avg. tax rate (03-04 = 0): -5.15"
2027-28,82,0.267,Grattan 80%,-0.0375,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 82
Avg. tax rate (03-04 = 0): -3.75"
2003-04,83,0.3092,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 83
Avg. tax rate (03-04 = 0): 0"
2004-05,83,0.2948,,-0.0144,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 83
Avg. tax rate (03-04 = 0): -1.44"
2005-06,83,0.2786,,-0.0306,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 83
Avg. tax rate (03-04 = 0): -3.06"
2006-07,83,0.2531,,-0.0561,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.61"
2007-08,83,0.2436,,-0.0656,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 83
Avg. tax rate (03-04 = 0): -6.56"
2008-09,83,0.2345,,-0.0747,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.47"
2009-10,83,0.2323,,-0.0769,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.69"
2010-11,83,0.2322,,-0.077,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.7"
2011-12,83,0.2353,,-0.0739,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.39"
2012-13,83,0.2281,,-0.0811,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 83
Avg. tax rate (03-04 = 0): -8.11"
2013-14,83,0.2281,,-0.0811,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 83
Avg. tax rate (03-04 = 0): -8.11"
2014-15,83,0.2331,,-0.0761,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.61"
2015-16,83,0.2328,,-0.0764,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 83
Avg. tax rate (03-04 = 0): -7.64"
2017-18,83,0.254,Current,-0.0552,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.52"
2018-19,83,0.258,Baseline,-0.0512,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.12"
2018-19,83,0.252,Budget2018,-0.0572,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.72"
2018-19,83,0.249,Grattan 20%,-0.0602,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 83
Avg. tax rate (03-04 = 0): -6.02"
2018-19,83,0.251,Grattan 80%,-0.0582,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.82"
2027-28,83,0.292,Baseline,-0.0172,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 83
Avg. tax rate (03-04 = 0): -1.72"
2027-28,83,0.273,Budget2018,-0.0362,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 83
Avg. tax rate (03-04 = 0): -3.62"
2027-28,83,0.255,Grattan 20%,-0.0542,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 83
Avg. tax rate (03-04 = 0): -5.42"
2027-28,83,0.269,Grattan 80%,-0.0402,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 83
Avg. tax rate (03-04 = 0): -4.02"
2003-04,84,0.3138,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 84
Avg. tax rate (03-04 = 0): 0"
2004-05,84,0.2998,,-0.0141,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 84
Avg. tax rate (03-04 = 0): -1.41"
2005-06,84,0.283,,-0.0308,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 84
Avg. tax rate (03-04 = 0): -3.08"
2006-07,84,0.2574,,-0.0564,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.64"
2007-08,84,0.2477,,-0.0662,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 84
Avg. tax rate (03-04 = 0): -6.62"
2008-09,84,0.2364,,-0.0775,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.75"
2009-10,84,0.2345,,-0.0793,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.93"
2010-11,84,0.2347,,-0.0792,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.92"
2011-12,84,0.2375,,-0.0763,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.63"
2012-13,84,0.2311,,-0.0828,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 84
Avg. tax rate (03-04 = 0): -8.28"
2013-14,84,0.2311,,-0.0828,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 84
Avg. tax rate (03-04 = 0): -8.28"
2014-15,84,0.2361,,-0.0778,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.78"
2015-16,84,0.2358,,-0.0781,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 84
Avg. tax rate (03-04 = 0): -7.81"
2017-18,84,0.258,Current,-0.0558,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.58"
2018-19,84,0.262,Baseline,-0.0518,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.18"
2018-19,84,0.256,Budget2018,-0.0578,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.78"
2018-19,84,0.254,Grattan 20%,-0.0598,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.98"
2018-19,84,0.255,Grattan 80%,-0.0588,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.88"
2027-28,84,0.295,Baseline,-0.0188,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 84
Avg. tax rate (03-04 = 0): -1.88"
2027-28,84,0.276,Budget2018,-0.0378,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 84
Avg. tax rate (03-04 = 0): -3.78"
2027-28,84,0.258,Grattan 20%,-0.0558,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 84
Avg. tax rate (03-04 = 0): -5.58"
2027-28,84,0.271,Grattan 80%,-0.0428,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 84
Avg. tax rate (03-04 = 0): -4.28"
2003-04,85,0.3181,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 85
Avg. tax rate (03-04 = 0): 0"
2004-05,85,0.3045,,-0.0136,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 85
Avg. tax rate (03-04 = 0): -1.36"
2005-06,85,0.2869,,-0.0312,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 85
Avg. tax rate (03-04 = 0): -3.12"
2006-07,85,0.2614,,-0.0567,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.67"
2007-08,85,0.2526,,-0.0655,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 85
Avg. tax rate (03-04 = 0): -6.55"
2008-09,85,0.2393,,-0.0788,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 85
Avg. tax rate (03-04 = 0): -7.88"
2009-10,85,0.237,,-0.0811,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 85
Avg. tax rate (03-04 = 0): -8.11"
2010-11,85,0.2369,,-0.0812,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 85
Avg. tax rate (03-04 = 0): -8.12"
2011-12,85,0.24,,-0.0781,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 85
Avg. tax rate (03-04 = 0): -7.81"
2012-13,85,0.2342,,-0.0839,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 85
Avg. tax rate (03-04 = 0): -8.39"
2013-14,85,0.2342,,-0.0839,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 85
Avg. tax rate (03-04 = 0): -8.39"
2014-15,85,0.2392,,-0.0789,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 85
Avg. tax rate (03-04 = 0): -7.89"
2015-16,85,0.239,,-0.0791,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 85
Avg. tax rate (03-04 = 0): -7.91"
2017-18,85,0.262,Current,-0.0561,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.61"
2018-19,85,0.265,Baseline,-0.0531,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.31"
2018-19,85,0.26,Budget2018,-0.0581,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.81"
2018-19,85,0.258,Grattan 20%,-0.0601,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 85
Avg. tax rate (03-04 = 0): -6.01"
2018-19,85,0.259,Grattan 80%,-0.0591,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.91"
2027-28,85,0.298,Baseline,-0.0201,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 85
Avg. tax rate (03-04 = 0): -2.01"
2027-28,85,0.278,Budget2018,-0.0401,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 85
Avg. tax rate (03-04 = 0): -4.01"
2027-28,85,0.26,Grattan 20%,-0.0581,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 85
Avg. tax rate (03-04 = 0): -5.81"
2027-28,85,0.273,Grattan 80%,-0.0451,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 85
Avg. tax rate (03-04 = 0): -4.51"
2003-04,86,0.3233,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 86
Avg. tax rate (03-04 = 0): 0"
2004-05,86,0.3102,,-0.0131,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 86
Avg. tax rate (03-04 = 0): -1.31"
2005-06,86,0.2911,,-0.0321,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 86
Avg. tax rate (03-04 = 0): -3.21"
2006-07,86,0.266,,-0.0573,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 86
Avg. tax rate (03-04 = 0): -5.73"
2007-08,86,0.257,,-0.0663,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 86
Avg. tax rate (03-04 = 0): -6.63"
2008-09,86,0.2439,,-0.0794,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 86
Avg. tax rate (03-04 = 0): -7.94"
2009-10,86,0.2411,,-0.0822,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 86
Avg. tax rate (03-04 = 0): -8.22"
2010-11,86,0.2404,,-0.0828,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 86
Avg. tax rate (03-04 = 0): -8.28"
2011-12,86,0.244,,-0.0793,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 86
Avg. tax rate (03-04 = 0): -7.93"
2012-13,86,0.2384,,-0.0849,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 86
Avg. tax rate (03-04 = 0): -8.49"
2013-14,86,0.2384,,-0.0849,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 86
Avg. tax rate (03-04 = 0): -8.49"
2014-15,86,0.2434,,-0.0799,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 86
Avg. tax rate (03-04 = 0): -7.99"
2015-16,86,0.2432,,-0.0801,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 86
Avg. tax rate (03-04 = 0): -8.01"
2017-18,86,0.265,Current,-0.0583,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 86
Avg. tax rate (03-04 = 0): -5.83"
2018-19,86,0.269,Baseline,-0.0543,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 86
Avg. tax rate (03-04 = 0): -5.43"
2018-19,86,0.264,Budget2018,-0.0593,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 86
Avg. tax rate (03-04 = 0): -5.93"
2018-19,86,0.262,Grattan 20%,-0.0613,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 86
Avg. tax rate (03-04 = 0): -6.13"
2018-19,86,0.264,Grattan 80%,-0.0593,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 86
Avg. tax rate (03-04 = 0): -5.93"
2027-28,86,0.3,Baseline,-0.0233,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 86
Avg. tax rate (03-04 = 0): -2.33"
2027-28,86,0.28,Budget2018,-0.0433,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 86
Avg. tax rate (03-04 = 0): -4.33"
2027-28,86,0.263,Grattan 20%,-0.0603,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 86
Avg. tax rate (03-04 = 0): -6.03"
2027-28,86,0.276,Grattan 80%,-0.0473,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 86
Avg. tax rate (03-04 = 0): -4.73"
2003-04,87,0.3278,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 87
Avg. tax rate (03-04 = 0): 0"
2004-05,87,0.3151,,-0.0127,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 87
Avg. tax rate (03-04 = 0): -1.27"
2005-06,87,0.2956,,-0.0322,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 87
Avg. tax rate (03-04 = 0): -3.22"
2006-07,87,0.2704,,-0.0574,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 87
Avg. tax rate (03-04 = 0): -5.74"
2007-08,87,0.2619,,-0.0659,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 87
Avg. tax rate (03-04 = 0): -6.59"
2008-09,87,0.2485,,-0.0793,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 87
Avg. tax rate (03-04 = 0): -7.93"
2009-10,87,0.2459,,-0.0819,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8.19"
2010-11,87,0.2455,,-0.0824,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8.24"
2011-12,87,0.2484,,-0.0794,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 87
Avg. tax rate (03-04 = 0): -7.94"
2012-13,87,0.2428,,-0.085,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8.5"
2013-14,87,0.2428,,-0.085,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8.5"
2014-15,87,0.2478,,-0.08,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8"
2015-16,87,0.2474,,-0.0804,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 87
Avg. tax rate (03-04 = 0): -8.04"
2017-18,87,0.269,Current,-0.0588,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 87
Avg. tax rate (03-04 = 0): -5.88"
2018-19,87,0.273,Baseline,-0.0548,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 87
Avg. tax rate (03-04 = 0): -5.48"
2018-19,87,0.269,Budget2018,-0.0588,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 87
Avg. tax rate (03-04 = 0): -5.88"
2018-19,87,0.267,Grattan 20%,-0.0608,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 87
Avg. tax rate (03-04 = 0): -6.08"
2018-19,87,0.268,Grattan 80%,-0.0598,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 87
Avg. tax rate (03-04 = 0): -5.98"
2027-28,87,0.303,Baseline,-0.0248,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 87
Avg. tax rate (03-04 = 0): -2.48"
2027-28,87,0.282,Budget2018,-0.0458,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 87
Avg. tax rate (03-04 = 0): -4.58"
2027-28,87,0.266,Grattan 20%,-0.0618,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 87
Avg. tax rate (03-04 = 0): -6.18"
2027-28,87,0.278,Grattan 80%,-0.0498,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 87
Avg. tax rate (03-04 = 0): -4.98"
2003-04,88,0.3336,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 88
Avg. tax rate (03-04 = 0): 0"
2004-05,88,0.3209,,-0.0127,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 88
Avg. tax rate (03-04 = 0): -1.27"
2005-06,88,0.2996,,-0.034,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 88
Avg. tax rate (03-04 = 0): -3.4"
2006-07,88,0.2748,,-0.0588,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 88
Avg. tax rate (03-04 = 0): -5.88"
2007-08,88,0.2669,,-0.0666,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 88
Avg. tax rate (03-04 = 0): -6.66"
2008-09,88,0.2541,,-0.0794,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 88
Avg. tax rate (03-04 = 0): -7.94"
2009-10,88,0.2506,,-0.0829,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.29"
2010-11,88,0.2496,,-0.0839,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.39"
2011-12,88,0.2529,,-0.0806,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.06"
2012-13,88,0.2473,,-0.0862,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.62"
2013-14,88,0.2473,,-0.0862,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.62"
2014-15,88,0.2523,,-0.0812,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.12"
2015-16,88,0.2521,,-0.0814,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 88
Avg. tax rate (03-04 = 0): -8.14"
2017-18,88,0.273,Current,-0.0606,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 88
Avg. tax rate (03-04 = 0): -6.06"
2018-19,88,0.277,Baseline,-0.0566,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 88
Avg. tax rate (03-04 = 0): -5.66"
2018-19,88,0.273,Budget2018,-0.0606,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 88
Avg. tax rate (03-04 = 0): -6.06"
2018-19,88,0.271,Grattan 20%,-0.0626,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 88
Avg. tax rate (03-04 = 0): -6.26"
2018-19,88,0.273,Grattan 80%,-0.0606,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 88
Avg. tax rate (03-04 = 0): -6.06"
2027-28,88,0.306,Baseline,-0.0276,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 88
Avg. tax rate (03-04 = 0): -2.76"
2027-28,88,0.284,Budget2018,-0.0496,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 88
Avg. tax rate (03-04 = 0): -4.96"
